rid,respondent_age,respondent_gender,respondent_hhi,respondent_race,respondent_hispanic,respondent_education,respondent_region,version,number,trait,shared_family,shared_friend,shared_acquaintance,shared_disliked,top3,top1,variable,category,age,gender,sexuality,"race, ethnicity, nationality",education,religion,family role,occupation,demographics,political views,hobbies and interests,physical body,"personality, behaviors, traits",ambiguous,none,other,none of the above
64af5d7d-ae0b-3a4d-4f32-676278a40d64,60-69,Female,"$50,000 to $99,999",White,No,Doctorate degree,South,friend,5,Interesting ,NA,NA,NA,NA,0,0,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af5d7d-ae0b-3a4d-4f32-676278a40d64,60-69,Female,"$50,000 to $99,999",White,No,Doctorate degree,South,friend,9,Serving,NA,NA,NA,NA,0,0,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af5d8a-2659-bad9-3234-72a26df5ba9c,70-79,Male,"$50,000 to $99,999",White,No,Master's or professional degree,Midwest,neighbor,2,conversations,NA,NA,NA,NA,1,0,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af5e5a-f6ad-afd1-faed-6de97222fb61,50-59,Female,"Up to $49,999",Black or African American,No,High school graduate,South,friend,2,Comfort,NA,NA,NA,NA,0,0,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af5ea4-08f4-2c0b-de7a-c27c16e9c4ec,60-69,Male,"Up to $49,999",White,No,Associate's degree,Midwest,neighbor,2,Conservative behavior,NA,NA,NA,NA,1,1,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af5ff8-c8e9-901a-afe1-d382824e2a79,60-69,Female,"Up to $49,999",White,No,Associate's degree,South,general,10, a senior citizen,0,0,0,0,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af6188-c51a-86a9-0eb4-35d866c2833e,50-59,Female,"Up to $49,999",White,No,Other post high school vocational training,West,coworker,3,Experience ,NA,NA,NA,NA,0,0,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af624a-6d51-e8b9-fa17-147338f28514,40-49,Female,"Up to $49,999",White,No,High school graduate,Northeast,general,4,Lifestyle ,0,1,0,0,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af624a-6d51-e8b9-fa17-147338f28514,40-49,Female,"Up to $49,999",White,No,High school graduate,Northeast,general,8,Music,1,1,1,0,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af635c-a42a-87d7-d73c-fd9eb3ebac9c,30-39,Female,"Up to $49,999",White,No,Bachelor's degree,South,general,3,Science,0,1,1,1,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af65fc-fc24-7b1f-d7b2-027cbccc467f,30-39,Female,"$100,000 to $149,999",White,No,Bachelor's degree,South,general,2,Character ,1,0,0,1,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af66a1-4702-ba87-bb2c-ea77a9c6bd9f,40-49,Female,"$100,000 to $149,999",White,No,High school graduate,South,specific,2,Snart,1,0,1,0,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af674b-3fd3-3039-10ee-b1c4c72ddae0,50-59,Female,"Up to $49,999",White,No,Doctorate degree,South,friend,1,Faith,NA,NA,NA,NA,1,1,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af674b-3fd3-3039-10ee-b1c4c72ddae0,50-59,Female,"Up to $49,999",White,No,Doctorate degree,South,friend,4,Career goals,NA,NA,NA,NA,0,0,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af68a1-d76c-2d72-8a85-45e436c82c3e,60-69,Female,Prefer not to answer,White,No,Doctorate degree,South,neighbor,4,How many people will be living there?,NA,NA,NA,NA,1,1,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af693a-9d3d-d09a-9b30-d9aa28bcc615,40-49,Female,"Up to $49,999",Black or African American,No,Other post high school vocational training,South,specific,6,Concern,1,1,0,0,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af6964-fdec-ee32-620b-fe4e0e72fe94,50-59,Female,"Up to $49,999",White,No,Bachelor's degree,South,general,1,Brains,1,1,0,0,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af6964-fdec-ee32-620b-fe4e0e72fe94,50-59,Female,"Up to $49,999",White,No,Bachelor's degree,South,general,6,Brains,0,0,0,0,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af6a40-a465-e0c4-ad12-e3649865c889,70-79,Male,"$50,000 to $99,999",White,No,Completed some college but no degree,South,coworker,3,Are qualified for the positions they have,NA,NA,NA,NA,1,0,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af6dc5-e019-18de-cf30-bb140643d009,70-79,Female,"Up to $49,999",White,No,High school graduate,South,friend,5,Character ,NA,NA,NA,NA,1,1,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af6dcd-b15d-25ba-769f-e44302e35291,30-39,Female,"$50,000 to $99,999",White,No,Bachelor's degree,Northeast,specific,8,Need to educate ,1,0,0,0,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af6de3-4081-1d80-de1c-8bc83d3dca5a,30-39,Female,"$50,000 to $99,999",White,Yes,High school graduate,South,general,4,Attention ,0,0,0,0,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af7078-341e-175e-647a-e6641b34fa27,60-69,Female,"Up to $49,999",White,Yes,Bachelor's degree,Northeast,general,7,Believer,1,1,1,1,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af7078-341e-175e-647a-e6641b34fa27,60-69,Female,"Up to $49,999",White,Yes,Bachelor's degree,Northeast,general,8,Old ,1,1,1,1,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af725e-6579-d9a4-8b7e-1142de686b63,20-29,Female,"Up to $49,999",Black or African American,No,High school graduate,Northeast,neighbor,1,"Nice I would want me and my neighbors to get along , very good .",NA,NA,NA,NA,1,1,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af725e-6579-d9a4-8b7e-1142de686b63,20-29,Female,"Up to $49,999",Black or African American,No,High school graduate,Northeast,neighbor,3,"Be comfortable, around each other .",NA,NA,NA,NA,1,0,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af7385-038d-4139-479f-aefed21d11c4,20-29,Female,"Up to $49,999",White,No,High school graduate,South,general,6,Nature,0,1,1,0,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af7586-09d7-d31b-9a1a-f3006a0f9f2f,50-59,Female,"Up to $49,999",White,No,Master's or professional degree,Northeast,neighbor,7,Comfortable to be around,NA,NA,NA,NA,0,0,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af7889-f83a-b717-b507-260ab6b7820b,60-69,Female,"Up to $49,999",White,No,Completed some college but no degree,West,specific,1,"Quiet, craftswoman, hardworker, happy, extroverted, trustful, ",1,0,0,0,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af7889-f83a-b717-b507-260ab6b7820b,60-69,Female,"Up to $49,999",White,No,Completed some college but no degree,West,specific,9,Cocker,1,0,0,0,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af7c93-0867-27e9-ac5a-6d2d9f2ce647,20-29,Female,"Up to $49,999",Black or African American,No,Bachelor's degree,Midwest,specific,1,My family ,1,1,1,0,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af7d60-a27d-e72c-e7fb-9b016fb33657,40-49,Female,"Up to $49,999",White,No,High school graduate,Northeast,specific,7,God ,1,1,1,0,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64afd556-f2d8-6f04-7066-80a56d03d015,30-39,Male,"$100,000 to $149,999",White,No,Master's or professional degree,Northeast,coworker,1,Attention,NA,NA,NA,NA,1,1,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64afd556-f2d8-6f04-7066-80a56d03d015,30-39,Male,"$100,000 to $149,999",White,No,Master's or professional degree,Northeast,coworker,3,FOMO,NA,NA,NA,NA,1,0,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64afd556-f2d8-6f04-7066-80a56d03d015,30-39,Male,"$100,000 to $149,999",White,No,Master's or professional degree,Northeast,coworker,4,Fear of missing,NA,NA,NA,NA,0,0,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64afdaaa-d3b6-2040-b715-e7fc28d6496f,60-69,Male,"Up to $49,999",White,No,Bachelor's degree,Northeast,general,1,alive,1,1,1,1,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64afdaaa-d3b6-2040-b715-e7fc28d6496f,60-69,Male,"Up to $49,999",White,No,Bachelor's degree,Northeast,general,4,older,1,1,1,0,NA,NA,ambiguous,none_of_the_above,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64af46c3-9044-43dc-325d-4b64f5477846,70-79,Male,"Up to $49,999",White,Yes,Doctorate degree,Midwest,neighbor,1,honesty,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af46c3-9044-43dc-325d-4b64f5477846,70-79,Male,"Up to $49,999",White,Yes,Doctorate degree,Midwest,neighbor,2,friendliness,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af46c3-9044-43dc-325d-4b64f5477846,70-79,Male,"Up to $49,999",White,Yes,Doctorate degree,Midwest,neighbor,3,helpfulness,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af46c3-9044-43dc-325d-4b64f5477846,70-79,Male,"Up to $49,999",White,Yes,Doctorate degree,Midwest,neighbor,4,trustworthy,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af46c3-9044-43dc-325d-4b64f5477846,70-79,Male,"Up to $49,999",White,Yes,Doctorate degree,Midwest,neighbor,8,superstitious,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af46c9-11e3-8a07-0977-57f0daf977f2,60-69,Male,"$50,000 to $99,999",White,Prefer not to answer,Doctorate degree,Northeast,specific,10,Hardworker,1,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af46c9-11e3-8a07-0977-57f0daf977f2,60-69,Male,"$50,000 to $99,999",White,Prefer not to answer,Doctorate degree,Northeast,specific,6,Bad father,0,0,0,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af46c9-11e3-8a07-0977-57f0daf977f2,60-69,Male,"$50,000 to $99,999",White,Prefer not to answer,Doctorate degree,Northeast,specific,8,Bad son,0,0,0,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4728-d1a4-de80-f402-d30f21ffcb20,70-79,Male,"Up to $49,999",White,No,Doctorate degree,South,specific,1,Honest,0,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4728-d1a4-de80-f402-d30f21ffcb20,70-79,Male,"Up to $49,999",White,No,Doctorate degree,South,specific,3,Dependable,0,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4728-d1a4-de80-f402-d30f21ffcb20,70-79,Male,"Up to $49,999",White,No,Doctorate degree,South,specific,4,Mature,0,0,1,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4728-d1a4-de80-f402-d30f21ffcb20,70-79,Male,"Up to $49,999",White,No,Doctorate degree,South,specific,5,Intelligent ,0,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4728-d1a4-de80-f402-d30f21ffcb20,70-79,Male,"Up to $49,999",White,No,Doctorate degree,South,specific,7,Stable,0,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4740-c673-062a-7f23-dce5d2723c30,70-79,Female,"$50,000 to $99,999",White,No,Doctorate degree,South,general,1,KIND,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4740-c673-062a-7f23-dce5d2723c30,70-79,Female,"$50,000 to $99,999",White,No,Doctorate degree,South,general,10,FUNNY,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4740-c673-062a-7f23-dce5d2723c30,70-79,Female,"$50,000 to $99,999",White,No,Doctorate degree,South,general,4,FAMILY ORIENTED,1,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4740-c673-062a-7f23-dce5d2723c30,70-79,Female,"$50,000 to $99,999",White,No,Doctorate degree,South,general,6,QUIET,1,1,1,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4740-c673-062a-7f23-dce5d2723c30,70-79,Female,"$50,000 to $99,999",White,No,Doctorate degree,South,general,7,SMART,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4740-c673-062a-7f23-dce5d2723c30,70-79,Female,"$50,000 to $99,999",White,No,Doctorate degree,South,general,9,HARDWORKER,1,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4756-02f6-fe50-223f-5a76f1181a9e,40-49,Male,"Up to $49,999",White,No,Bachelor's degree,South,general,2,Intelligence,1,1,1,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af476a-6ca0-dd7c-3ec6-b95c3b64952f,50-59,Female,"Up to $49,999",White,No,Associate's degree,South,neighbor,2,Loud,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af476a-6ca0-dd7c-3ec6-b95c3b64952f,50-59,Female,"Up to $49,999",White,No,Associate's degree,South,neighbor,3,Friendly ,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af476e-1998-e3e3-3e3e-00ee8108d2c5,90-99,Male,"$50,000 to $99,999",Asian,No,Doctorate degree,West,coworker,1,friendly,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af476e-1998-e3e3-3e3e-00ee8108d2c5,90-99,Male,"$50,000 to $99,999",Asian,No,Doctorate degree,West,coworker,3,gets along with other people,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af476e-7dfc-8217-488c-fffc58640357,60-69,Female,"Up to $49,999",White,No,Doctorate degree,South,neighbor,1,Friendly,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af476e-7dfc-8217-488c-fffc58640357,60-69,Female,"Up to $49,999",White,No,Doctorate degree,South,neighbor,2,Watchful,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af476e-7dfc-8217-488c-fffc58640357,60-69,Female,"Up to $49,999",White,No,Doctorate degree,South,neighbor,3,Helpful,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af476f-a555-ba2f-13d7-16d6d504609a,70-79,Female,"Up to $49,999",White,No,Bachelor's degree,Midwest,neighbor,1,Friendly ,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af477e-6188-f2ce-d978-1b2bea37eec3,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,Northeast,specific,1,Friendly,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af477e-6188-f2ce-d978-1b2bea37eec3,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,Northeast,specific,2,Laziness,0,1,1,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af477e-6188-f2ce-d978-1b2bea37eec3,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,Northeast,specific,4,Happiness,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af477e-6188-f2ce-d978-1b2bea37eec3,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,Northeast,specific,5,Serenity,0,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af477e-6188-f2ce-d978-1b2bea37eec3,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,Northeast,specific,6,Easygoing,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af477e-6188-f2ce-d978-1b2bea37eec3,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,Northeast,specific,7,Clever,0,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af477e-6188-f2ce-d978-1b2bea37eec3,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,Northeast,specific,8,Sneaky,1,0,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af477e-6188-f2ce-d978-1b2bea37eec3,20-29,Male,"Up to $49,999",White,No,Completed some college but no degree,Northeast,specific,9,Tired,0,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4780-304a-a72b-c347-08145c14aa0d,40-49,Female,"Up to $49,999",White,No,High school graduate,South,general,1,Smiles,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4780-304a-a72b-c347-08145c14aa0d,40-49,Female,"Up to $49,999",White,No,High school graduate,South,general,10,Considering ,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4780-304a-a72b-c347-08145c14aa0d,40-49,Female,"Up to $49,999",White,No,High school graduate,South,general,2,Hopwful,0,0,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4780-304a-a72b-c347-08145c14aa0d,40-49,Female,"Up to $49,999",White,No,High school graduate,South,general,3,Funny,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4780-304a-a72b-c347-08145c14aa0d,40-49,Female,"Up to $49,999",White,No,High school graduate,South,general,4,Understanding ,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4780-304a-a72b-c347-08145c14aa0d,40-49,Female,"Up to $49,999",White,No,High school graduate,South,general,5,Reliable ,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4780-304a-a72b-c347-08145c14aa0d,40-49,Female,"Up to $49,999",White,No,High school graduate,South,general,6,Trustworthy ,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4780-304a-a72b-c347-08145c14aa0d,40-49,Female,"Up to $49,999",White,No,High school graduate,South,general,7,Happy,1,1,0,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4780-304a-a72b-c347-08145c14aa0d,40-49,Female,"Up to $49,999",White,No,High school graduate,South,general,8,Quiet ,0,0,1,1,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4780-304a-a72b-c347-08145c14aa0d,40-49,Female,"Up to $49,999",White,No,High school graduate,South,general,9,Sweet,1,1,1,0,NA,NA,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4786-cf86-1aa9-3354-14ff79cd925d,30-39,Female,"Up to $49,999",Prefer not to answer,Prefer not to answer,Bachelor's degree,South,friend,1,loyalty ,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4786-cf86-1aa9-3354-14ff79cd925d,30-39,Female,"Up to $49,999",Prefer not to answer,Prefer not to answer,Bachelor's degree,South,friend,3,listener,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4786-cf86-1aa9-3354-14ff79cd925d,30-39,Female,"Up to $49,999",Prefer not to answer,Prefer not to answer,Bachelor's degree,South,friend,4,trust,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4787-166e-0a03-bb07-484034c33cce,50-59,Female,"Up to $49,999",White,No,Master's or professional degree,South,friend,1,honest,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4787-166e-0a03-bb07-484034c33cce,50-59,Female,"Up to $49,999",White,No,Master's or professional degree,South,friend,2,scence of humor,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af478c-36f6-b350-6088-0d35cc89e022,40-49,Female,"Up to $49,999",Black or African American,No,Associate's degree,South,friend,1,HONEST,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af478c-36f6-b350-6088-0d35cc89e022,40-49,Female,"Up to $49,999",Black or African American,No,Associate's degree,South,friend,2,PERSONALITY,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af478c-36f6-b350-6088-0d35cc89e022,40-49,Female,"Up to $49,999",Black or African American,No,Associate's degree,South,friend,3,MORALS,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af478e-958e-213d-a5df-c143fa742dce,70-79,Female,"$50,000 to $99,999",White,No,Master's or professional degree,South,friend,1,Humor ,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af478e-958e-213d-a5df-c143fa742dce,70-79,Female,"$50,000 to $99,999",White,No,Master's or professional degree,South,friend,10,Kind to animals and strangers ,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af478e-958e-213d-a5df-c143fa742dce,70-79,Female,"$50,000 to $99,999",White,No,Master's or professional degree,South,friend,2,Friendly ,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af478e-958e-213d-a5df-c143fa742dce,70-79,Female,"$50,000 to $99,999",White,No,Master's or professional degree,South,friend,4,Courteous ,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af478e-958e-213d-a5df-c143fa742dce,70-79,Female,"$50,000 to $99,999",White,No,Master's or professional degree,South,friend,5,Punctual ,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af478e-958e-213d-a5df-c143fa742dce,70-79,Female,"$50,000 to $99,999",White,No,Master's or professional degree,South,friend,8,Well traveled ,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af478e-958e-213d-a5df-c143fa742dce,70-79,Female,"$50,000 to $99,999",White,No,Master's or professional degree,South,friend,9,Able to have fun not always serious,NA,NA,NA,NA,0,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4792-e438-df90-c5d1-34f8a413a859,60-69,Female,"Up to $49,999",Black or African American,No,Completed some college but no degree,South,neighbor,3,friendly,NA,NA,NA,NA,1,0,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64af4792-e438-df90-c5d1-34f8a413a859,60-69,Female,"Up to $49,999",Black or African American,No,Completed some college but no degree,South,neighbor,4,good people,NA,NA,NA,NA,1,1,personality_behaviors_traits,personality_behaviors_traits,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
